,SampleID,SampleID,SampleIDnoRep,SeqID,StationCode,SampleDate,Replicate,SampleType,D_ValveCount,S_EntityCount,S_Biovolume,D_NumberTaxa,S_NumberTaxa,H_NumberTaxa,UnrecognizedTaxa,D_ASCI,S_ASCI,H_ASCI,D_cnt.spp.most.tol_pct_att,D_cnt.spp.most.tol_pred,D_cnt.spp.most.tol_raw,D_cnt.spp.most.tol_scr,D_EpiRho.richness_pct_att,D_EpiRho.richness_pred,D_EpiRho.richness_raw,D_EpiRho.richness_scr,D_prop.spp.IndicatorClass_TN_low_pct_att,D_prop.spp.IndicatorClass_TN_low_pred,D_prop.spp.IndicatorClass_TN_low_raw,D_prop.spp.IndicatorClass_TN_low_scr,D_prop.spp.Planktonic_pct_att,D_prop.spp.Planktonic_pred,D_prop.spp.Planktonic_raw,D_prop.spp.Planktonic_scr,D_prop.spp.Trophic.E_pct_att,D_prop.spp.Trophic.E_pred,D_prop.spp.Trophic.E_raw,D_prop.spp.Trophic.E_scr,D_Salinity.BF.richness_pct_att,D_Salinity.BF.richness_pred,D_Salinity.BF.richness_raw,D_Salinity.BF.richness_scr,S_prop.spp.IndicatorClass_DOC_high_pct_att,S_prop.spp.IndicatorClass_DOC_high_raw,S_prop.spp.IndicatorClass_DOC_high_scr,S_prop.spp.IndicatorClass_NonRef_pct_att,S_prop.spp.IndicatorClass_NonRef_raw,S_prop.spp.IndicatorClass_NonRef_scr,S_prop.spp.IndicatorClass_TP_high_pct_att,S_prop.spp.IndicatorClass_TP_high_raw,S_prop.spp.IndicatorClass_TP_high_scr,S_prop.spp.ZHR_pct_att,S_prop.spp.ZHR_raw,S_prop.spp.ZHR_scr,H_cnt.spp.IndicatorClass_TP_high_pct_att,H_cnt.spp.IndicatorClass_TP_high_pred,H_cnt.spp.IndicatorClass_TP_high_raw,H_cnt.spp.IndicatorClass_TP_high_scr,H_cnt.spp.most.tol_pct_att,H_cnt.spp.most.tol_pred,H_cnt.spp.most.tol_raw,H_cnt.spp.most.tol_scr,H_EpiRho.richness_pct_att,H_EpiRho.richness_pred,H_EpiRho.richness_raw,H_EpiRho.richness_scr,H_OxyRed.DO_30.richness_pct_att,H_OxyRed.DO_30.richness_pred,H_OxyRed.DO_30.richness_raw,H_OxyRed.DO_30.richness_scr,H_prop.spp.Planktonic_pct_att,H_prop.spp.Planktonic_pred,H_prop.spp.Planktonic_raw,H_prop.spp.Planktonic_scr,H_prop.spp.Trophic.E_pct_att,H_prop.spp.Trophic.E_pred,H_prop.spp.Trophic.E_raw,H_prop.spp.Trophic.E_scr,H_prop.spp.ZHR_pct_att,H_prop.spp.ZHR_raw,H_prop.spp.ZHR_scr,H_Salinity.BF.richness_pct_att,H_Salinity.BF.richness_pred,H_Salinity.BF.richness_raw,H_Salinity.BF.richness_scr,Comments,version_number
52,309SLCAAS_5/16/16_1,309SLCAAS_05/16/16_1,309SLCAAS_5/16/16,X317,309SLCAAS,5/16/16,1,"Integrated, Macroalgae, Microalgae",601,0,0,60,22,82,NA,0.938058891,1.221123481,0.927567179,0.316666667,4.628106398,9,0.306264252,1,2.551166667,4,1,0.6,0.38112558,0.388888889,0.743136548,0.916666667,0.002297434,0,0.835555024,0.75,0.510970668,0.4,1,0.816666667,2.772946772,7,0.35153846,0.714285714,0.133333333,0.931422723,0.714285714,0.133333333,0.906060606,0.714285714,0.133333333,0.868318123,1,0.380952381,0.761904762,0.592592593,13.89333651,21,0.396200734,0.24691358,4.720183455,9,0.408089514,0.987654321,2.5165,4,1,0.518518519,1.9169,3,0.664234652,0.679012346,0.002142195,0,0.833838934,0.555555556,0.506864599,0.4,1,0.259259259,0.380952381,0.761904762,0.604938272,2.952884879,7,0.357407427,,2.5.5
194,634MKCBLG_8/18/16_1,634MKCBLG_08/18/16_1,634MKCBLG_8/18/16,X319,634MKCBLG,8/18/16,1,"Integrated, Microalgae, Macroalgae",695,0,0,43,22,65,NA,1.165397569,0.839886012,1.02876264,0.093023256,1.605020659,0,0.856541157,0.976744186,0.6957,0,0.597608682,0.372093023,0.651407347,0.75,0.936659561,0.837209302,0.091405488,0.055555556,1,0.511627907,0.260061522,0.136363636,1,0.534883721,0.721157455,0,0.872399746,0.545454545,0.25,0.806038895,0.545454545,0.25,0.784090909,0.545454545,0.25,0.704041721,1,0.045454545,0.090909091,0.384615385,4.193933333,5,0.749356276,0.076923077,1.788523358,1,0.808544151,0.969230769,0.6496,0,0.607230589,0.292307692,0.268833333,0,0.883559379,0.553846154,0.085153531,0.055555556,1,0.338461538,0.268015787,0.136363636,1,0.338461538,0.045454545,0.090909091,0.353846154,1.059780786,0,0.87356901,,2.5.5
227,801SARBFC_5/10/16_1,801SARBFC_05/10/16_1,801SARBFC_5/10/16,X320,801SARBFC,5/10/16,1,"Integrated, Macroalgae, Microalgae",608,0,0,45,11,56,NA,0.90211899,1.063976097,0.967468812,0.333333333,5.443598692,5,0.749612455,1,1.2951,1,0.685452111,0.6,0.350006905,0.296296296,0.612158857,0.955555556,0.030348489,0.023255814,0.88474823,0.8,0.391644305,0.472222222,0.538783823,0.822222222,2.165889982,4,0.60342577,0.727272727,0.25,0.806038895,0.727272727,0.25,0.784090909,0.727272727,0.25,0.704041721,1,0.363636364,0.727272727,0.535714286,10.6983,15,0.553422094,0.267857143,4.462016548,5,0.703735513,0.982142857,1.2066,1,0.707743667,0.571428571,2.576566667,2,0.93348309,0.767857143,0.027902732,0.023255814,0.859528843,0.642857143,0.409395645,0.472222222,0.586216583,0.196428571,0.363636364,0.727272727,0.660714286,2.189847012,4,0.583500525,,2.5.5
58,312NPPCBR_5/17/16_1,312NPPCBR_05/17/16_1,312NPPCBR_5/17/16,X321,312NPPCBR,5/17/16,1,"Integrated, Macroalgae, Microalgae",601,0,0,40,3,43,NA,0.656715877,1.291185726,0.716148503,0.35,5.331509864,10,0.278957482,1,2.033066667,2,0.742910689,0.675,0.278302717,0.111111111,0.370373729,1,0.010274939,0.025,0.660925411,0.775,0.574266754,0.580645161,0.730892516,0.875,4.160643693,10,0.181823323,0.666666667,0,1,0.666666667,0,1,0.666666667,0,1,1,0.333333333,0.666666667,0.627906977,13.0749,22,0.294275321,0.325581395,6.022586455,10,0.431982679,1,2.052966667,2,0.742601814,0.674418605,2.060566667,4,0.525311327,0.930232558,0.011636094,0.025,0.674799218,0.720930233,0.582130771,0.580645161,0.750360506,0.069767442,0.333333333,0.666666667,0.813953488,3.405365788,10,0.099925875,,2.5.5
170,526PS1724_6/27/16_1,526PS1724_06/27/16_1,526PS1724_6/27/16,X322,526PS1724,6/27/16,1,"Integrated, Microalgae, Epiphyte, Macroalgae",600,136,0,61,19,80,NA,0.904175654,0.891773092,0.75229168,0.262295082,4.554742407,6,0.575711016,1,2.109466667,2,0.726157723,0.508196721,0.383222677,0.387096774,0.734850106,0.983606557,0.006565661,0.033333333,0.537383201,0.557377049,0.528048495,0.352941176,1,0.606557377,2.272332013,5,0.509367577,0.894736842,0.294117647,0.758624842,0.894736842,0.176470588,0.860962567,0.894736842,0.176470588,0.807577268,1,0.052631579,0.105263158,0.5625,11.7781,20,0.333690472,0.2125,4.112107749,7,0.518066854,1,1.902666667,2,0.776703655,0.3875,0.7912,2,0.643842287,0.75,0.006316498,0.033333333,0.534766717,0.425,0.52098691,0.352941176,1,0.2375,0.052631579,0.105263158,0.4625,2.213789352,5,0.484848922,,2.5.5
196,635PCNA89_8/16/16_1,635PCNA89_08/16/16_1,635PCNA89_8/16/16,X324,635PCNA89,8/16/16,1,"Integrated, Microalgae",600,0,0,50,12,62,NA,1.010591808,1.018456306,1.001793004,0.24,2.740046822,3,0.684838505,1,0.7957,0,0.575680717,0.64,0.434621971,0.4375,0.732727861,0.88,0.037973986,0.022727273,0.968398511,0.6,0.534251706,0.3,1,0.62,1.156376697,3,0.602424377,0.75,0.222222222,0.835892187,0.75,0.222222222,0.813131313,0.75,0.222222222,0.74315515,1,0.25,0.5,0.596774194,12.32463333,16,0.588528782,0.193548387,2.151043353,3,0.679165208,1,0.854366667,0,0.560770706,0.419354839,2.860716667,1,1,0.709677419,0.036905266,0.022727273,0.957285176,0.483870968,0.53202076,0.3,1,0.193548387,0.25,0.5,0.5,1.054094021,3,0.569779768,,2.5.5
9,106PS0307_6/16/16_1,106PS0307_06/16/16_1,106PS0307_6/16/16,X327,106PS0307,6/16/16,1,"Integrated, Microalgae",613,0,0,24,6,30,NA,1.147026593,0.614642224,1.088672196,0.136363636,2.332290543,0,0.923498754,1,1.1227,0,0.503976271,0.409090909,0.469784175,0.777777778,1,0.818181818,0.013328274,0,0.948717711,0.454545455,0.355570298,0.3,0.891282858,0.5,1.104638209,0,0.912765909,0.666666667,0.5,0.537359263,0.666666667,0.5,0.522727273,0.666666667,0.5,0.35202086,1,0.166666667,0.333333333,0.5,10.31663333,3,1,0.107142857,2.291619579,0,0.927305297,1,1.1259,0,0.499162013,0.357142857,0.393510317,0,0.90378578,0.642857143,0.013709737,0,0.952482465,0.357142857,0.349647771,0.3,0.873284735,0.214285714,0.166666667,0.333333333,0.392857143,1.063938047,0,0.873989191,,2.5.5
181,536SED006_8/8/16_1,536SED006_08/08/16_1,536SED006_8/8/16,X328,536SED006,8/8/16,1,"Integrated, Microalgae",600,0,0,36,7,43,NA,0.928916515,0.497261704,0.875633777,0.305555556,1.980953968,3,0.61495106,1,1.9529,0,0.321930304,0.583333333,0.414244668,0.380952381,0.655662585,0.888888889,0.011995872,0,0.93504893,0.583333333,0.412163025,0.380952381,0.828213691,0.611111111,1.407644704,1,0.839398594,0.571428571,0.5,0.537359263,0.571428571,0.5,0.522727273,0.571428571,0.5,0.35202086,1,0,0,0.441860465,9.252366667,10,0.75263153,0.255813953,2.312413545,3,0.691915229,1,1.915066667,0,0.320106548,0.441860465,0.6232,1,0.778818005,0.744186047,0.01210095,0,0.935981796,0.488372093,0.420765508,0.380952381,0.848183784,0.162790698,0,0,0.511627907,1.237756853,1,0.790485826,,2.5.5
152,519PS0765_4/13/16_1,519PS0765_04/13/16_1,519PS0765_4/13/16,X329,519PS0765,4/13/16,1,"Epiphyte, Integrated, Microalgae",600,27,0,43,26,69,NA,0.828296755,0.914015421,0.597924108,0.255813953,5.54802701,8,0.483025692,1,1.506033333,0,0.419919071,0.674418605,0.177167878,0.206896552,0.789936441,0.976744186,0.02245535,0.023809524,0.798094072,0.76744186,0.650967284,0.515151515,1,0.860465116,3.806496299,9,0.249807416,0.538461538,0.285714286,0.76765609,0.538461538,0.142857143,0.896103896,0.538461538,0.142857143,0.854907804,1,0.038461538,0.076923077,0.637681159,12.7691,26,0.052930386,0.15942029,5.400230267,8,0.540831704,0.985507246,1.4403,0,0.427827223,0.463768116,2.0842,5,0.366914942,0.608695652,0.018309541,0.023809524,0.755456247,0.47826087,0.633495614,0.515151515,1,0.376811594,0.038461538,0.076923077,0.536231884,4.127775494,9,0.274012392,,2.5.5
100,405BRCASG_5/11/16_1,405BRCASG_05/11/16_1,405BRCASG_5/11/16,X330,405BRCASG,5/11/16,1,"Integrated, Microalgae",602,0,0,53,2,55,NA,0.6353771,0,0.548882558,0.269230769,4.16324792,7,0.447600214,1,2.875033333,0,0.119725228,0.615384615,0.361126673,0.1875,0.356663031,0.961538462,0.021140285,0,1,0.692307692,0.341578575,0.444444444,0.481078464,0.692307692,1.845567777,5,0.464445285,1,1,0,1,1,0,1,1,0,1,0,0,0.518518519,8.863433333,23,0.00216675,0.259259259,4.961761699,7,0.585198867,1,2.859133333,0,0.10590554,0.611111111,1.19948254,3,0.547847709,0.925925926,0.019397128,0,1,0.666666667,0.345503077,0.444444444,0.494040845,0.037037037,0,0,0.666666667,2.097406948,5,0.473085979,,2.5.5
12,111BVCMFE_6/2/16_1,111BVCMFE_06/02/16_1,111BVCMFE_6/2/16,X332,111BVCMFE,6/2/16,1,"Integrated, Microalgae, Macroalgae",600,0,0,33,6,39,NA,0.882997864,0.614642224,0.868043659,0.424242424,1.660769498,4,0.493405561,1,1.245266667,0,0.477099895,0.606060606,0.451395084,0.4,0.617092365,0.878787879,0.006887011,0,0.882638368,0.636363636,0.498457879,0.476190476,0.805058897,0.666666667,1.202392472,2,0.712530668,0.666666667,0.5,0.537359263,0.666666667,0.5,0.522727273,0.666666667,0.5,0.35202086,1,0.166666667,0.333333333,0.538461538,7.455,12,0.539784855,0.384615385,2.125066663,4,0.598101757,1,1.237433333,0,0.473856011,0.461538462,0.3677,1,0.73736813,0.743589744,0.006498478,0,0.878519535,0.538461538,0.507851769,0.476190476,0.827377865,0.153846154,0.166666667,0.333333333,0.564102564,1.198203495,2,0.685416618,,2.5.5
132,514ALCANC_6/30/16_1,514ALCANC_06/30/16_1,514ALCANC_6/30/16,X333,514ALCANC,6/30/16,1,"Macroalgae, Integrated, Microalgae, Epiphyte",605,171,0,67,22,89,NA,0.751484167,1.095025539,0.731017607,0.242424242,1.916565339,6,0.332821818,1,0.727866667,0,0.590555187,0.545454545,0.405971089,0.388888889,0.690200155,0.924242424,0.049797308,0.049180328,0.818315655,0.666666667,0.362781197,0.431818182,0.568664257,0.712121212,1.169892056,5,0.393321934,0.619047619,0.153846154,0.909377214,0.619047619,0.153846154,0.884615385,0.619047619,0.153846154,0.83943436,1,0.238095238,0.476190476,0.459770115,8.38292381,16,0.367591528,0.195402299,2.262753013,6,0.450958481,0.988505747,0.699,0,0.596022133,0.482758621,0.731133333,2,0.634097646,0.701149425,0.047583494,0.049180328,0.795489241,0.505747126,0.368520038,0.431818182,0.585013005,0.24137931,0.238095238,0.476190476,0.540229885,1.052459151,5,0.367471548,,2.5.5
80,403WE1027_5/12/16_1,403WE1027_05/12/16_1,403WE1027_5/12/16,X334,403WE1027,5/12/16,1,"Microalgae, Integrated",603,0,0,32,3,35,NA,0.888076341,0,0.819204143,0.28125,5.184043608,5,0.725715982,1,0.4564,0,0.650082303,0.65625,0.352402752,0.285714286,0.584507946,0.96875,0.039943074,0.032258065,0.890824839,0.71875,0.604586393,0.565217391,0.849336355,0.8125,3.381121376,8,0.310293919,0.666666667,1,0,0.666666667,1,0,0.666666667,1,0,1,0,0,0.6,12.95466667,17,0.567791734,0.257142857,5.152437844,5,0.758286395,1,0.4522,0,0.652019035,0.571428571,3.182252381,4,0.707282883,0.885714286,0.040741463,0.032258065,0.898878048,0.657142857,0.610642324,0.565217391,0.862506789,0.085714286,0,0,0.742857143,3.795732817,8,0.341523834,,2.5.5
143,518GZCUPx_6/7/16_1,518GZCUPx_06/07/16_1,518GZCUPx_6/7/16,X335,518GZCUPx,6/7/16,1,"Integrated, Microalgae, Macroalgae",606,0,0,44,19,63,NA,0.947054434,1.027784326,0.954206409,0.25,2.00719995,4,0.525300393,1,2.5652,2,0.626224677,0.590909091,0.531855021,0.461538462,0.57677785,0.840909091,0.012489631,0,0.94011428,0.590909091,0.418469165,0.307692308,1,0.590909091,1.216024587,3,0.608703067,0.555555556,0.3,0.752302968,0.555555556,0.2,0.836363636,0.555555556,0.2,0.774445893,1,0.277777778,0.555555556,0.516129032,7.339766667,12,0.533325897,0.177419355,2.306709005,4,0.612453501,0.983870968,2.463033333,2,0.64956104,0.370967742,0.294233333,1,0.725449601,0.596774194,0.01189156,0,0.93383417,0.419354839,0.417061913,0.307692308,1,0.290322581,0.277777778,0.555555556,0.419354839,1.02860817,3,0.567203875,,2.5.5
199,635PS0194_9/8/16_1,635PS0194_09/08/16_1,635PS0194_9/8/16,X340,635PS0194,9/8/16,1,"Integrated, Microalgae, Epiphyte, Macroalgae",600,103,0,38,29,67,NA,0.96685351,0.885569723,0.856796112,0.315789474,1.662140743,3,0.585598864,1,0.268166667,0,0.691358043,0.552631579,0.451355831,0.380952381,0.576592718,0.894736842,0.025306312,0,1,0.447368421,0.387053302,0.411764706,0.683426866,0.5,1.314187526,1,0.829561053,0.655172414,0.263157895,0.791897861,0.655172414,0.210526316,0.825358852,0.655172414,0.210526316,0.759623962,1,0.068965517,0.137931034,0.537313433,7.3346,14,0.420934049,0.208955224,2.353244448,5,0.537119307,0.955223881,0.228733333,0,0.702721794,0.253731343,0.403366667,1,0.743154349,0.507462687,0.021256515,0,1,0.253731343,0.39168871,0.411764706,0.695328842,0.432835821,0.068965517,0.137931034,0.28358209,1.043245371,1,0.77082626,,2.5.5
171,526PS1868_7/12/16_1,526PS1868_07/12/16_1,526PS1868_7/12/16,X346,526PS1868,7/12/16,1,"Epiphyte, Integrated, Microalgae, Macroalgae",600,20,0,40,22,62,NA,1.016461805,1.078104026,1.009341249,0.325,4.641886883,3,0.859935321,0.975,0.846033333,0,0.564643641,0.6,0.465454102,0.416666667,0.622648278,0.975,0.010488452,0.025641026,0.656539658,0.65,0.404958532,0.269230769,1,0.675,1.85808756,1,0.886813359,0.772727273,0.176470588,0.885062316,0.772727273,0.117647059,0.922459893,0.772727273,0.117647059,0.890405706,1,0.181818182,0.363636364,0.596774194,10.7128,14,0.610285961,0.209677419,4.140851415,3,0.836381946,0.951612903,0.893666667,0,0.551853857,0.403225806,2.284133333,1,1,0.629032258,0.010728299,0.025641026,0.658913595,0.419354839,0.406672162,0.269230769,1,0.35483871,0.181818182,0.363636364,0.435483871,2.10933748,1,0.878577779,,2.5.5
55,312MZCDBC_5/17/16_1,312MZCDBC_05/17/16_1,312MZCDBC_5/17/16,X347,312MZCDBC,5/17/16,1,"Integrated, Microalgae",601,0,0,51,7,58,NA,0.737966253,0.864111955,0.693519135,0.431372549,4.471590953,12,0.015653165,1,2.550233333,3,0.848786214,0.607843137,0.317878309,0.258064516,0.599155277,0.960784314,0.016880517,0.020408163,0.775796947,0.666666667,0.61620502,0.588235294,0.819822684,0.764705882,4.032666267,9,0.273614645,1,0.285714286,0.76765609,1,0.285714286,0.746753247,1,0.285714286,0.653753027,1,0.142857143,0.285714286,0.586206897,11.76465,23,0.164783209,0.379310345,5.995102972,12,0.271789169,0.982758621,2.472533333,3,0.874297392,0.568965517,2.834061905,4,0.650795792,0.844827586,0.017772401,0.020408163,0.784833378,0.586206897,0.615668601,0.588235294,0.816586782,0.120689655,0.142857143,0.285714286,0.672413793,3.443519587,9,0.204853627,,2.5.5
159,521PS0161_9/6/16_1,521PS0161_09/06/16_1,521PS0161_9/6/16,X353,521PS0161,9/6/16,1,"Integrated, Epiphyte, Microalgae, Macroalgae",600,160,0,42,36,78,NA,1.08682755,1.089916786,0.933094455,0.238095238,2.023676141,2,0.710951421,1,2.184633333,4,1,0.619047619,0.404294286,0.5,0.930508585,0.928571429,0.004104213,0,0.854090328,0.595238095,0.509898339,0.48,0.824816024,0.595238095,1.019364564,3,0.588002131,0.628571429,0.136363636,0.928166,0.628571429,0.136363636,0.902892562,0.628571429,0.136363636,0.864051203,1,0.2,0.4,0.584415584,6.4898,14,0.373582058,0.155844156,2.110141975,3,0.675933549,0.961038961,2.3227,4,1,0.285714286,0.528966667,1,0.763530491,0.506493506,0.004381463,0,0.856806187,0.324675325,0.506313539,0.48,0.8137288,0.454545455,0.2,0.4,0.324675325,1.060251773,3,0.570402141,,2.5.5
275,909S00282_4/20/16_1,909S00282_04/20/16_1,909S00282_4/20/16,X356,909S00282,4/20/16,1,"Epiphyte, Integrated, Macroalgae, Microalgae",600,163,0,74,50,124,NA,0.770054788,1.112705838,0.683081703,0.243243243,5.505744788,11,0.202931722,0.986486486,2.538433333,6,1,0.472972973,0.395258207,0.257142857,0.432324245,0.878378378,0.005021539,0,0.86350095,0.594594595,0.541277698,0.522727273,0.795435333,0.662162162,3.177104607,9,0.183556041,0.56,0.142857143,0.921187308,0.56,0.107142857,0.933441558,0.56,0.107142857,0.905196498,1,0.2,0.4,0.491935484,14.18516667,30,0,0.161290323,4.949733529,12,0.189193477,0.983870968,2.509333333,6,1,0.35483871,3.253566667,5,0.5566218,0.524193548,0.004803372,0,0.861133529,0.35483871,0.545265177,0.522727273,0.804092253,0.403225806,0.2,0.4,0.39516129,3.21350064,9,0.181605269,,2.5.5
294,911TJKC1x_4/19/16_1,911TJKC1x_04/19/16_1,911TJKC1x_4/19/16,X357,911TJKC1x,4/19/16,1,"Epiphyte, Integrated, Macroalgae, Microalgae",600,121,0,63,67,130,NA,0.860117439,1.096545379,0.861603768,0.238095238,5.601036951,8,0.487906161,1,2.013433333,5,1,0.507936508,0.38216289,0.3125,0.578170572,0.952380952,0.00859926,0.016666667,0.729224656,0.682539683,0.522577652,0.465116279,0.896179006,0.746031746,3.266936557,9,0.193011981,0.575757576,0.184210526,0.876744061,0.575757576,0.105263158,0.935406699,0.575757576,0.105263158,0.907843272,1,0.196969697,0.393939394,0.527131783,19.90666667,26,0.452999029,0.139534884,5.285019668,10,0.373706785,0.968992248,1.979933333,5,1,0.333333333,3.909833333,2,1,0.465116279,0.009183621,0.016666667,0.735116782,0.333333333,0.529359706,0.465116279,0.910537211,0.511627907,0.196969697,0.393939394,0.364341085,3.096871854,9,0.169817424,,2.5.5
293,911S01142_4/19/16_1,911S01142_04/19/16_1,911S01142_4/19/16,X358,911S01142,4/19/16,1,"Integrated, Macroalgae, Microalgae, Epiphyte",606,33,0,56,26,82,NA,0.648298971,0.908881184,0.567737139,0.339285714,5.628428052,12,0.122159752,1,2.7809,2,0.578926056,0.571428571,0.440872572,0.34375,0.519664365,0.946428571,0.004625779,0.037735849,0.472318091,0.732142857,0.531973045,0.536585366,0.735465059,0.821428571,3.177041945,6,0.499337102,0.653846154,0.294117647,0.758624842,0.653846154,0.176470588,0.860962567,0.653846154,0.176470588,0.807577268,1,0.076923077,0.153846154,0.585365854,14.97293333,25,0.232508849,0.243902439,4.985022936,13,0.112970722,0.987804878,2.772,2,0.579459029,0.5,3.085433333,5,0.529345457,0.646341463,0.004565359,0.037735849,0.471651213,0.5,0.540104385,0.536585366,0.755550372,0.317073171,0.076923077,0.153846154,0.56097561,3.196681922,6,0.483119849,,2.5.5
282,911KCKCRX_4/19/16_1,911KCKCRX_04/19/16_1,911KCKCRX_4/19/16,X359,911KCKCRX,4/19/16,1,"Integrated, Microalgae, Epiphyte",609,8,0,59,23,82,NA,0.855558637,1.094219572,0.989956961,0.305084746,5.726464887,11,0.223252772,0.983050847,1.8835,4,1,0.525423729,0.381657216,0.322580645,0.600726019,0.915254237,0.013638006,0.018518519,0.76191822,0.661016949,0.525871497,0.512820513,0.781196824,0.728813559,4.153033602,7,0.496809922,0.52173913,0.25,0.806038895,0.52173913,0.166666667,0.871212121,0.52173913,0.166666667,0.821382008,1,0.304347826,0.608695652,0.487804878,23.38229286,22,0.87201629,0.231707317,5.285019668,11,0.294695779,0.975609756,1.756133333,4,1,0.463414634,4.053109524,3,1,0.658536585,0.011905151,0.018518519,0.744036719,0.475609756,0.52929049,0.512820513,0.788605089,0.280487805,0.304347826,0.608695652,0.524390244,4.148973135,7,0.478297851,,2.5.5
22,201LAG165_6/14/16_1,201LAG165_06/14/16_1,201LAG165_6/14/16,X362,201LAG165,6/14/16,1,"Integrated, Microalgae",620,0,0,49,13,62,NA,0.616312187,0.890840385,0.65448968,0.346938776,4.226193983,10,0.177194302,0.979591837,0.932666667,0,0.545646714,0.571428571,0.407166419,0.107142857,0.08735902,0.93877551,0.004425197,0.02173913,0.634366794,0.591836735,0.552654061,0.586206897,0.660535664,0.632653061,3.877276208,5,0.6783081,0.833333333,0.3,0.752302968,0.833333333,0.2,0.836363636,0.833333333,0.2,0.774445893,1,0.083333333,0.166666667,0.532258065,13.70823333,23,0.273723242,0.274193548,5.471381932,10,0.388431455,0.967741935,0.929633333,0,0.543693315,0.435483871,2.9765,5,0.511673155,0.741935484,0.005425474,0.02173913,0.644544832,0.467741935,0.551968468,0.586206897,0.659182082,0.193548387,0.083333333,0.166666667,0.5,3.7252034,5,0.637609793,,2.5.5
23,201LAG335_6/13/16_1,201LAG335_06/13/16_1,201LAG335_6/13/16,X363,201LAG335,6/13/16,1,"Integrated, Microalgae",613,0,0,32,7,39,NA,1.01931484,0.641260487,0.953865143,0.34375,3.415614299,4,0.654968957,1,0.5205,0,0.636026477,0.53125,0.178115114,0.058823529,0.472430577,0.96875,0.010654732,0,0.921290502,0.59375,0.57620968,0.421052632,1,0.65625,3.161475245,2,0.918748721,0.857142857,0.5,0.537359263,0.857142857,0.333333333,0.696969697,0.857142857,0.333333333,0.586701434,1,0,0,0.512820513,7.3187,14,0.420042836,0.282051282,4.949733529,4,0.821281529,0.974358974,0.460433333,0,0.650150959,0.461538462,1.033933333,1,0.845451451,0.794871795,0.012336431,0,0.938397024,0.487179487,0.577122142,0.421052632,1,0.179487179,0,0,0.538461538,3.321932942,2,0.90006512,,2.5.5
21,201LAG140_6/9/16_1,201LAG140_06/09/16_1,201LAG140_6/9/16,X367,201LAG140,6/9/16,1,"Microalgae, Integrated, Macroalgae, Epiphyte",602,44,0,74,15,89,NA,0.47323796,0.85818053,0.446791641,0.256756757,3.899605582,10,0.147126269,1,2.745266667,1,0.367460069,0.540540541,0.407166419,0.175,0.231936953,0.932432432,0.004425197,0.014492754,0.708705602,0.621621622,0.519597945,0.586956522,0.573009794,0.662162162,3.468961541,10,0.109015094,0.733333333,0.272727273,0.781613474,0.733333333,0.181818182,0.855371901,0.733333333,0.181818182,0.80004741,1,0,0,0.516853933,11.8644,30,0,0.213483146,5.471381932,10,0.388431455,0.988764045,2.5656,1,0.399397678,0.471910112,1.764844444,4,0.477336184,0.775280899,0.005425474,0.014492754,0.718867945,0.516853933,0.50436077,0.586956522,0.535759742,0.168539326,0,0,0.550561798,3.324238618,10,0.091726231,,2.5.5
248,903NP9LWF_5/18/16_1,903NP9LWF_05/18/16_1,903NP9LWF_5/18/16,X368,903NP9LWF,5/18/16,1,"Epiphyte, Integrated, Macroalgae, Microalgae",605,139,0,55,49,104,NA,0.916126314,1.054209666,0.820608717,0.290909091,5.200415137,9,0.358955033,1,3.661366667,4,0.824416935,0.527272727,0.383710055,0.379310345,0.71722175,0.963636364,0.012935374,0.037735849,0.557564196,0.618181818,0.561689294,0.411764706,1,0.690909091,2.886544445,4,0.679283698,0.693877551,0.176470588,0.885062316,0.693877551,0.147058824,0.89171123,0.693877551,0.117647059,0.890405706,1,0.163265306,0.326530612,0.625,13.83209524,23,0.280665841,0.173076923,4.404379797,11,0.225115536,0.980769231,3.860733333,4,0.786217986,0.307692308,2.635766667,2,0.943087132,0.509615385,0.012008435,0.037735849,0.547991792,0.326923077,0.562772768,0.411764706,1,0.471153846,0.163265306,0.326530612,0.365384615,3.212777423,4,0.686889627,,2.5.5
255,903WE0900_5/4/16_1,903WE0900_05/04/16_1,903WE0900_5/4/16,X376,903WE0900,5/4/16,1,"Integrated, Microalgae, Epiphyte, Macroalgae",601,145,0,69,47,116,NA,0.858530216,1.091574742,0.725710763,0.217391304,4.522924393,8,0.388647511,0.985507246,3.977,3,0.535925316,0.52173913,0.361765759,0.361111111,0.725201062,0.927536232,0.019584334,0.046875,0.532017935,0.652173913,0.521472209,0.422222222,1,0.739130435,3.040906878,4,0.695532282,0.586956522,0.185185185,0.875696577,0.586956522,0.074074074,0.968013468,0.586956522,0.074074074,0.951760104,1,0.152173913,0.304347826,0.52173913,14.8968619,26,0.172193835,0.130434783,4.795192926,8,0.493027094,0.965217391,3.932866667,3,0.542959698,0.373913043,3.1731,5,0.543567658,0.556521739,0.016379121,0.046875,0.499083595,0.391304348,0.524440427,0.422222222,1,0.4,0.152173913,0.304347826,0.443478261,3.210263904,4,0.686635582,,2.5.5
