SeqID,Plate,StationCode2,masterid,Date,StaDate,DateReplicate,MostRecent,rand,psa6c,RefStatus,calval,AFDM_Algae..Particulate,Chlorophyll.a..Particulate,Dissolved.Organic.Carbon..Dissolved,SpecificConductivity..Total,Latitude,Longitude,SiteDate,sampledate,old_RefStatus_jeff,ag_1k_01,ag_1k_06,ag_1k_11,ag_1k_16,ag_5k_01,ag_5k_06,ag_5k_11,ag_5k_16,ag_ws_01,ag_ws_06,ag_ws_11,ag_ws_16,agur_1k_01,agur_1k_06,agur_1k_11,agur_1k_16,agur_5k_01,agur_5k_06,agur_5k_11,agur_5k_16,agur_ws_01,agur_ws_06,agur_ws_11,agur_ws_16,area_sqkm,atmca,atmmg,atmso4,bdh_ave,cao_mean,cnl_pi_pct,code_21_1k_01,code_21_1k_06,code_21_1k_11,code_21_1k_16,code_21_5k_01,code_21_5k_06,code_21_5k_11,code_21_5k_16,code_21_ws_01,code_21_ws_06,code_21_ws_11,code_21_ws_16,condqr01,condqr10,condqr50,condqr90,condqr99,elev_range,evi_maxave,grvl_dens,grvl_mines,kfct_ave,lprem_mean,lst32ave,max_elev,maxwd_ws,meanp_ws,mgo_mean,mine_dens,mines,minp_ws,n_mean,nrst_dam,p_mean,paved_int_1k,paved_int_5k,paved_int_ws,ppt_00_09,prmh_ave,roaddens_1k,roaddens_5k,roaddens_ws,s_mean,site_elev,sumave_p,temp_00_09,tmax_ws,ucs_mean,urban_1k_01,urban_1k_06,urban_1k_11,urban_1k_16,urban_5k_01,urban_5k_06,urban_5k_11,urban_5k_16,urban_ws_01,urban_ws_06,urban_ws_11,urban_ws_16,xermtn,xwd_ws,W1_HALL_SWAMP,psa8,total_n_mgl,total_n_mgl_mdl,total_n_mgl_rl,total_p_mgl,total_p_mgl_mdl,total_p_mgl_rl
X270,1,SMCR8_085,SMCR8_085,6/8/16,SMCR8_085_6/8/16,1,Y,0.430320045,SC,Stressed,,NA,NA,NA,NA,34.04953875,-117.2326774,SMCR8_085_2016-06-08,6/8/16,Stressed,1.824817518,1.824817518,1.824817518,1.824817518,0.734545455,0.690909091,0.690909091,0.690909091,2.035814671,2.039846558,2.055974104,2.057414063,78.32116788,79.27007299,82.18978102,82.62773723,18.20363636,18.48727273,19.06909091,19.20727273,12.41590637,14.07041978,15.06946364,15.43406138,312.5682241,0.071145804,0.030548598,0.410428572,1.644876564,2.355163752,0,18.68613139,18.02919708,16.35036496,15.98540146,10.50181818,10.37818182,10.14545455,10.01454545,10.08605198,11.35494424,11.35580822,11.41830246,52.8514,162.8,336,574,979.4,2330,3492.24152,0,0,0.235058889,0.561960455,85.95005203,2688,7.416752844,509.4044944,1.163255168,0,0,4.840108401,0.474428228,9999,0.124424909,5,19,360,27859.09961,5.550988423,12.86583244,3.645267284,3.298595289,0.081530873,358,1370.470731,2682.199951,335.1382114,56.47592205,76.49635037,77.44525547,80.3649635,80.80291971,17.46909091,17.79636364,18.37818182,18.51636364,10.3800917,12.03057322,13.01348954,13.37664731,0,42.58221303,0,SC,NA,NA,NA,NA,NA,NA
X279,1,801M15414,801M15414,6/15/16,801M15414_6/15/16,1,Y,0.571699349,SC,Reference,cal,98.8,33.735,2.08,285.5,34.18646,-117.18547,801M15414_2016-06-15,6/15/16,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0.581733566,0.581733566,0.581733566,0.581733566,0.055923199,0.055923199,0.055923199,0.055923199,0.250333778,0.250333778,0.254506008,0.254506008,21.57120484,0.060390884,0.031237667,0.394108874,1.592530711,3.811274373,0,4.595695172,4.595695172,4.595695172,4.595695172,2.544505546,2.544505546,2.544505546,2.544505546,3.70076769,3.70076769,3.70076769,3.70076769,37.94,171.7,300,461,574,1043,3701.81499,0,0,0.179889881,-1.567481811,101.0153846,1791,6.731343284,798.94,1.678719964,0,0,3.565217391,0.015132972,9999,0.161294913,1,4,4,43635.39844,8.850619653,1.964496431,0.49606992,0.806620427,0.034036345,748,1253.576654,2325.199951,310.7826087,140.7739032,0.581733566,0.581733566,0.581733566,0.581733566,0.055923199,0.055923199,0.055923199,0.055923199,0.250333778,0.250333778,0.254506008,0.254506008,0,39.40298507,0.23,SC,0.16,0.1,0.1,0.048,0.016,0.02
X282,1,801CYC398,801CYC398,6/9/16,801CYC398_6/9/16,1,Y,0.236461095,SC,Intermediate,,42.28,64.065,1.82,489,34.13646,-117.18965,801CYC398_2016-06-09,6/9/16,Intermediate,0,0,0,0,0,0,0,0,0,0,0,0,16.02434077,16.70047329,16.76808655,16.8356998,2.559378579,2.609171936,2.658965294,2.66394463,1.514692517,1.530636649,1.548175194,1.549769607,56.46696863,0.06121752,0.031181493,0.395400894,1.576064436,3.675952461,1.196527647,18.25557809,17.57944557,17.51183232,17.44421907,3.375989643,3.326196285,3.301299607,3.296320271,3.872829605,3.856885473,3.848913407,3.847318994,38,163,290,461,574,1510,3553.088833,0,0,0.155292615,-1.55136505,91.57803468,1961,6.578034682,740.1015625,1.639307955,0,0,3.78125,0.033970117,1.51088805,0.156132492,4,9,14,31116.59961,8.497769906,3.73074517,0.813837558,0.882759767,0.031976389,451,1244.443813,2650,312.578125,143.4014528,16.02434077,16.70047329,16.76808655,16.8356998,2.559378579,2.609171936,2.658965294,2.66394463,1.514692517,1.530636649,1.548175194,1.549769607,0,39.06936416,2.41,SC,0.72,0.1,0.1,0.116,0.016,0.02
X285,1,801M15378,801M15378,6/16/16,801M15378_6/16/16,1,Y,0.240161927,SC,Reference,cal,4.15,4.929,0.5,274.3,34.24433,-117.50774,801M15378_2016-06-16,6/16/16,Reference,0,0,0,0,0,0,0,0,0,0,0,0,1.702997275,1.702997275,1.702997275,1.702997275,0.385920554,0.385920554,0.385920554,0.385920554,0.182723206,0.182723206,0.182723206,0.182723206,28.56780743,0.052557747,0.031765497,0.382837702,1.555019147,3.591202694,0,2.520435967,2.520435967,2.520435967,2.520435967,0.991416595,0.991416595,0.991416595,0.991416595,0.469409615,0.469409615,0.469409615,0.469409615,43.99,180.6,261.7,319.3,505.527,1776,2899.975199,0,0,0.127721774,-1.466545557,88.38372093,2728,10.17045455,1200.426471,2.020621361,0,0,2.222222222,0.015423119,9999,0.157375943,1,2,2,71418.79688,8.295991722,1.04550534,0.290450146,0.137487201,0.03251858,952,1192.221833,2184.800049,279.6111111,144.1034311,1.702997275,1.702997275,1.702997275,1.702997275,0.385920554,0.385920554,0.385920554,0.385920554,0.182723206,0.182723206,0.182723206,0.182723206,0,53.14772727,1.14,SC,0.45,0.1,0.1,0.008,0.016,0.02
X288,1,801RB8598,801RB8598,6/14/16,801RB8598_6/14/16,1,Y,0.928393737,SC,Stressed,,26.51,45.596,10.6,889,34.119657,-117.54008,801RB8598_2016-06-14,6/14/16,Stressed,0,0,0,0,0.157728707,0.157728707,0.157728707,0.087627059,0.034280491,0.034280491,0.034280491,0.019044717,70.16949153,77.79661017,77.96610169,79.15254237,40.01051525,43.11251314,43.83105503,45.21556257,9.160508875,9.834691856,9.998476423,10.29938295,23.62864036,0.052571812,0.031764388,0.382863719,1.612220199,2.843921955,14.66852025,27.45762712,19.83050847,19.66101695,18.47457627,16.08832808,14.94917631,15.05432878,14.02032948,4.334577588,4.106040984,4.128894645,3.904166984,50.81,183.1,300,528,957.04,2294,3305.33545,0,0,0.184302179,-0.37815844,65.33783784,2691,7.138888889,892.7115385,1.451690183,0,0,0.538461538,0.297955565,6.20848763,0.140121111,11,43,50,40103.69922,9.106183743,10.31146633,4.871892866,1.341772373,0.055045106,397,967.5136164,2591.100098,309.1153846,101.3360304,70.16949153,77.79661017,77.96610169,79.15254237,39.85278654,42.95478444,43.67332632,45.12793551,9.126228384,9.800411366,9.964195932,10.28033823,0,38.97222222,4.38,SC,1.71,0.1,0.1,0.299,0.016,0.02
X291,1,801M15424,801M15424,6/14/16,801M15424_6/14/16,1,Y,0.366996338,SC,Stressed,,14.2,34.623,8.48,767,33.99181,-117.59958,801M15424_2016-06-14,6/14/16,Stressed,68.97746967,68.97746967,68.28422877,67.76429809,17.72456787,17.65372627,17.41286483,16.84613205,0.783150897,0.767009619,0.77059657,0.745487915,85.6152513,86.82842288,86.48180243,86.48180243,78.33663927,81.46783791,83.83394729,84.14565033,44.988731,47.77280254,49.34269129,50.62323268,150.5457651,0.052504436,0.031769416,0.382784487,1.652148584,2.06253781,5.839439881,12.9982669,11.78509532,12.13171577,12.13171577,17.04448852,14.74922074,13.9274582,13.64409181,15.37845319,13.76731451,12.93454413,12.43954494,51.4082,200,394,574,918.865,2491,2777.477246,0,0,0.204576246,1.014041977,55.93776824,2698,6.239828694,649.4649123,1.220466257,0,0,0.374301676,0.594476734,18.1229454,0.129825564,1,15,226,30965.40039,10.59864934,1.129746082,6.746715465,6.553401806,0.085968544,207,655.3188938,2664.699951,320.8435754,46.26497483,16.63778163,17.85095321,18.19757366,18.71750433,60.61207141,63.81411165,66.42108246,67.29951828,44.2055801,47.00579293,48.57209472,49.87774476,0,34.32334047,1.49,SC,5.91,0.1,0.1,0.118,0.016,0.02
X294,1,801M15424,801M15424,6/14/16,801M15424_6/14/16,2,N,0.206606822,SC,Stressed,,14.2,34.623,8.48,767,33.99181,-117.59958,801M15424_2016-06-14,6/14/16,Stressed,68.97746967,68.97746967,68.28422877,67.76429809,17.72456787,17.65372627,17.41286483,16.84613205,0.783150897,0.767009619,0.77059657,0.745487915,85.6152513,86.82842288,86.48180243,86.48180243,78.33663927,81.46783791,83.83394729,84.14565033,44.988731,47.77280254,49.34269129,50.62323268,150.5457651,0.052504436,0.031769416,0.382784487,1.652148584,2.06253781,5.839439881,12.9982669,11.78509532,12.13171577,12.13171577,17.04448852,14.74922074,13.9274582,13.64409181,15.37845319,13.76731451,12.93454413,12.43954494,51.4082,200,394,574,918.865,2491,2777.477246,0,0,0.204576246,1.014041977,55.93776824,2698,6.239828694,649.4649123,1.220466257,0,0,0.374301676,0.594476734,18.1229454,0.129825564,1,15,226,30965.40039,10.59864934,1.129746082,6.746715465,6.553401806,0.085968544,207,655.3188938,2664.699951,320.8435754,46.26497483,16.63778163,17.85095321,18.19757366,18.71750433,60.61207141,63.81411165,66.42108246,67.29951828,44.2055801,47.00579293,48.57209472,49.87774476,0,34.32334047,1.49,SC,5.91,0.1,0.1,0.118,0.016,0.02
X304,1,801M12641,801M12641,5/19/16,801M12641_5/19/16,1,Y,0.945232177,SC,Stressed,,NA,NA,NA,NA,33.69422,-117.88292,801M12641_2016-05-19,5/19/16,Stressed,2.409638554,2.409638554,2.409638554,2.409638554,1.706924316,1.706924316,1.706924316,1.706924316,1.706924316,1.706924316,1.706924316,1.706924316,92.77108434,98.19277108,98.19277108,98.19277108,94.26731079,95.71658615,95.81320451,95.87761675,94.26731079,95.71658615,95.81320451,95.87761675,2.794016825,0.054706154,0.031569275,0.38453835,1.569000006,1.517078996,100,4.969879518,1.656626506,1.656626506,1.656626506,3.768115942,2.769726248,2.673107891,2.608695652,3.768115942,2.769726248,2.673107891,2.608695652,32,169,400,918.5,1171,8,2266.208344,0,0,0.280999988,2.10662055,0,19,5.222222222,329.7142857,0.963551998,0,0,0,0.84543103,9999,0.125221997,5,8,8,26479.59961,5.837999821,17.15216988,15.20665494,15.20665494,0.110409997,11,362.1777852,2293,270.5,2.226476908,90.36144578,95.78313253,95.78313253,95.78313253,92.56038647,94.00966184,94.10628019,94.17069243,92.56038647,94.00966184,94.10628019,94.17069243,0,29.22222222,3.83,SC,0.403,0.08,0.5,NA,NA,NA
X310,1,519PS0817,519PS0817,4/14/16,519PS0817_4/14/16,1,Y,0.761869232,CV,Stressed,,8.46,13,7.84,128,38.51305228,-121.4283511,519PS0817_2016-04-14,4/14/16,Stressed,0,0,0,0,6.927902537,7.064278571,7.064278571,7.064278571,5.929552703,6.43552212,6.602134271,7.085616158,65.61561562,68.91891892,71.02102102,71.17117117,67.89708155,73.57941631,75.98872625,76.75243204,19.98425873,23.80816093,25.30869245,26.44737918,88.04881399,0.052689857,0.057386936,0.339446234,1.533018338,2.424308044,13.32809775,34.38438438,31.08108108,28.97897898,28.82882883,24.29311756,18.74715883,16.3378489,15.5741431,9.354812331,9.411031155,8.869286123,8.577970398,42.197,195.67,356,600,981.196,89,3948.405379,0.101003794,1,0.292112285,0.735043615,48.55072464,97,8,535.47343,1.056310825,0.101003794,1,0.877358491,0.462340461,9999,0.121250386,2,12,70,45781.5,1.528809798,11.58367493,7.258650235,2.809506752,0.092727394,8,617.6636332,2376.5,338.5377358,39.91063712,65.61561562,68.91891892,71.02102102,71.17117117,60.96917902,66.51513774,68.92444768,69.68815347,14.05470603,17.37263881,18.70655818,19.36176302,0,51.77941176,7.11,CV,1.35,0.0416,0.1,0.19,0.0041,0.01
X311,1,403STC064,403STC064,5/18/16,403STC064_5/18/16,1,Y,0.898215184,SC,Reference,val,27.4,3.75,0.94,686,34.55806,-119.10361,403STC064_2016-05-18,5/18/16,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4733817,0.060206329,0.028442509,0.359442749,1.539010942,9.656822958,0,0,0,0,0,0,0,0,0,0.160299225,0.160299225,0.160299225,0.160299225,176.901,321.5,590.7,955,1171,1074,3493.907943,0,0,0.267936646,-0.707490303,79.46511628,1933,7.69047619,714.7741935,3.873856884,0,0,0,0.041996633,9999,0.124461415,0,0,0,68601.89844,1.625711873,0,0,0,1.092331149,859,446.9142805,1958.099976,286.4117647,70.00774961,0,0,0,0,0,0,0,0,0,0,0,0,0,41.76190476,0.09,SC,0.119,0.0208,0.05,0.01,0.0041,0.01
X312,1,106NC0023,106NC0023,9/13/16,106NC0023_9/13/16,1,Y,0.007085113,NC,Intermediate,,NA,NA,NA,NA,41.29876087,-122.573521,106NC0023_2016-09-13,9/13/16,Intermediate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028771183,0.028771183,0.028771183,0.028771183,0.10337296,0.10337296,0.10337296,0.10337296,53.97930957,0.030897364,0.008705079,0.120253541,1.257565331,4.651182709,0,0,0,0,0,0.152487269,0.152487269,0.152487269,0.152487269,0.381813028,0.381813028,0.381813028,0.381813028,11.485,31.82,80,203.2,250,1355,3968.650194,0,0,0.129202516,-0.483768517,142.8083832,2747,12.16463415,1186.535433,21.76686261,0,0,10.48484848,0.15290561,9999,0.086312735,0,11,14,103410,4.620330409,4.586680373,3.890067094,2.642853636,0.084093024,1392,4331.390334,1801.5,224.2878788,110.6264196,0,0,0,0,0.028771183,0.028771183,0.028771183,0.028771183,0.10337296,0.10337296,0.10337296,0.10337296,1,89.72560976,0,NC,NA,NA,NA,NA,NA,NA
X313,1,112NC0349,112NC0349,8/31/16,112NC0349_8/31/16,1,Y,0.959620726,NC,Reference,val,NA,NA,NA,NA,40.31713099,-124.1187428,112NC0349_2016-08-31,8/31/16,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136612022,0.136612022,0.136612022,0.136612022,0.136612022,0.136612022,0.136612022,0.136612022,0.65880016,0.034635674,0.027417392,0.189508379,1.427000046,3.132553101,0,2.300613497,2.300613497,2.300613497,2.300613497,2.049180328,2.049180328,2.049180328,2.049180328,2.049180328,2.049180328,2.049180328,2.049180328,27.981,56.2,118.9,224.5,280.9,473,4608.099935,0,0,0.218999997,-0.684031725,63,1015,18,2150.5,1.977522969,0,0,4,0.037802,9999,0.140996993,0,0,0,205144,2.382999897,0.729270732,1.000165328,1.000165328,0.049683999,542,3848.800049,1672.900024,266,81.15462494,0,0,0,0,0.136612022,0.136612022,0.136612022,0.136612022,0.136612022,0.136612022,0.136612022,0.136612022,1,123,0,NC,NA,NA,NA,NA,NA,NA
X314,1,540DTC352,540DTC352,8/9/16,540DTC352_8/9/16,1,Y,0.194449687,SN,Reference,cal,NA,NA,NA,NA,37.32204943,-119.2855978,540DTC352_2016-08-09,8/9/16,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.114303248,0.042338433,0.012251988,0.202552996,1.448034551,3.877832349,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,11.7,29,74.4,161.647,1486,3949.157122,0,0,0.128552987,-1.662181202,158.3703704,2886,12.07692308,1173.166667,1.844655193,0,0,5.555555556,0.011078418,9999,0.173249476,1,1,1,88724.70313,14.60721979,1.166977591,0.128671634,0.12567219,0.026897656,1400,2606.811171,1884.5,225,150.8997564,0,0,0,0,0,0,0,0,0,0,0,0,1,71.15384615,0,West Sierra,NA,NA,NA,NA,NA,NA
X315,1,514PS0162,514PS0162,8/4/16,514PS0162_8/4/16,1,Y,0.712334208,SN,Reference,cal,0.99,4.11,2.26,41.3,38.80829196,-120.0937508,514PS0162_2016-08-04,8/4/16,Reference,0,0,0,0,0,0,0,0,0,0,0,0,2.089552239,2.089552239,2.089552239,2.089552239,0.921921779,0.921921779,0.921921779,0.940930476,1.282887584,1.282887584,1.282887584,1.30028267,20.69550382,0.064277533,0.013907963,0.237416725,1.482235134,2.997563623,0,3.507462687,3.507462687,3.507462687,3.507462687,2.100460961,2.100460961,2.100460961,2.100460961,2.609262883,2.609262883,2.609262883,2.609262883,6.5,6.95,32.23,78,126.613,760,3913.921875,0,0,0.124239838,-1.542541658,177.828125,2774,13.140625,1194.734694,1.477467454,0,0,16.40740741,0.22884353,9999,0.153684994,1,8,13,118336,9.779100037,1.945689331,0.60848714,0.816654502,0.024573966,2014,5230.122803,1214.900024,225.962963,114.3020968,2.089552239,2.089552239,2.089552239,2.089552239,0.921921779,0.921921779,0.921921779,0.940930476,1.282887584,1.282887584,1.282887584,1.30028267,1,92.546875,0.93,West Sierra,0.235,0.0208,0.05,0.0152,0.0041,0.01
X316,1,519PS0790,519PS0790,4/12/16,519PS0790_4/12/16,1,Y,0.99512069,CV,Stressed,,14.9,32.4,7.52,152,38.58832185,-121.4039023,519PS0790_2016-04-12,4/12/16,Stressed,0,0,0,0,0.288335518,0.281782438,0.268676278,0.268676278,0.235072873,0.229849031,0.219401348,0.219401348,90.93333333,91.2,91.37777778,91.46666667,83.38138925,83.63695937,84.23984273,84.84272608,83.59191349,83.92623936,84.55832419,85.12249909,17.2287027,0.052917555,0.058974845,0.344330835,1.645479161,2.322693191,0,9.066666667,8.8,8.622222222,8.533333333,16.56618611,16.31061599,15.72083879,15.11795544,16.36629577,16.03196991,15.41033276,14.84615786,42.197,199.6,381,606,919.109,29,3591.943765,0,0,0.308345465,0.888668092,41.84615385,41,8,529.8974359,1.045921305,0,0,0.55,0.509519416,9999,0.12172064,4,27,32,46938.5,1.391972219,9.339811662,11.5054529,11.42216587,0.094707947,12,610.0854187,2401.199951,338.95,35.68979521,90.93333333,91.2,91.37777778,91.46666667,83.09305374,83.35517693,83.97116645,84.5740498,83.35684062,83.69639033,84.33892284,84.90309774,0,52,7.86,CV,1.22,0.0416,0.1,0.263,0.0041,0.01
X317,1,309SLCAAS,309SLCAAS,5/16/16,309SLCAAS_5/16/16,1,Y,0.651623225,CH,Reference,cal,5.58,7.44,2.34,238.6,36.21961,-121.48223,309SLCAAS_2016-05-16,5/16/16,Intermediate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001945412,0.001945412,0.001945412,0.001945412,46.26270838,0.041555801,0.025504792,0.227572451,1.601999998,3.831034093,0,5.467372134,5.467372134,5.467372134,5.467372134,2.203889926,2.203889926,2.203889926,2.203889926,0.992159991,0.992159991,0.992159991,0.992159991,31.99,166,238.4,322,408.332,1469,4171.422222,0,0,0.173999995,-1.413082375,104.5448276,1790,11.41549296,859.1262136,2.167593172,0,0,0.267857143,0.01363516,9999,0.16141371,0,0,0,57907.5,6.339000225,0,0.054199234,0.156067411,0.033952857,321,721.4063812,2241.100098,296.3214286,138.5809542,0,0,0,0,0,0,0,0,0.001945412,0.001945412,0.001945412,0.001945412,0,65.03521127,0.48,Coastal Chaparral,0.00105,0.0021,0.01,0.0085,0.0041,0.01
X318,1,518LCC105,518LCC105,9/12/16,518LCC105_9/12/16,1,Y,0.340191213,SN,Intermediate,,NA,NA,NA,NA,39.86331,-120.16348,518LCC105_2016-09-12,9/12/16,Intermediate,0,0,0,0,0,0,0,0,0,0,0,0,1.396160558,1.396160558,1.396160558,1.396160558,0.54376931,0.54376931,0.54376931,0.54376931,0.054081737,0.054081737,0.054081737,0.054081737,219.6639289,0.051907616,0.017207687,0.203227891,1.548933098,5.311343479,0,9.162303665,9.162303665,9.162303665,9.162303665,0.935118435,0.935118435,0.935118435,0.935118435,0.0930042,0.0930042,0.0930042,0.0930042,25.31,52.774,158.7,258,461.134,979,3843.183021,0,0,0.171514518,-0.947183749,163.8086053,2532,7.406480118,553.264,2.88375885,0,0,11.11026616,0.008774331,3.78328072,0.227678792,1,10,29,29897.80078,5.070611088,1.94729867,1.32161399,0.538308168,0.019643902,1553,3906.316311,1677.099976,271.4106464,115.1578217,1.396160558,1.396160558,1.396160558,1.396160558,0.54376931,0.54376931,0.54376931,0.54376931,0.054081737,0.054081737,0.054081737,0.054081737,1,61.63622975,1.45,West Sierra,NA,NA,NA,NA,NA,NA
X319,1,634MKCBLG,634MKCBLG,8/18/16,634MKCBLG_8/18/16,1,Y,0.499697164,SN,Reference,cal,18.4,9.8,2.35,29.1,39.01936,-120.15304,634MKCBLG_2016-08-18,8/18/16,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.18754089,0.059229132,0.01459554,0.219870229,1.376483514,4.299101621,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,11.5,41,52,87.02,797,3602.740911,0,0,0.114247468,-1.597424456,178.7209302,2830,14.30434783,1500.90625,2.104963532,0,0,8.666666667,0.009013459,9999,0.170625768,0,0,0,126521,13.15976306,0,0,0,0.028528408,2033,4506.873901,1198.699951,220.1333333,158.0635643,0,0,0,0,0,0,0,0,0,0,0,0,1,99.84782609,0.18,Central Lahontan,0.182,0.0208,0.05,0.0161,0.0041,0.01
X320,1,801SARBFC,801SARBFC,5/10/16,801SARBFC_5/10/16,1,Y,0.770140922,SC,Reference,cal,3.66,2.44,2.64,293.2,34.16901682,-116.8208697,801SARBFC_2016-05-10,5/10/16,Reference,0,0,0,0,0,0,0,0,0,0,0,0,1.148600144,1.148600144,1.148600144,1.148600144,0.294704254,0.294704254,0.294704254,0.294704254,0.331746719,0.331746719,0.331746719,0.331746719,81.11612105,0.086676888,0.029967705,0.42813023,1.563281866,5.711815806,0,2.79971285,2.79971285,2.79971285,2.79971285,3.033370047,3.033370047,3.033370047,3.033370047,3.821189628,3.821189628,3.821189628,3.825627711,10.99,39.959,127,302.8,461,1202,2824.883376,0,0,0.112204277,-1.188612712,119.7490196,3137,8.516,848.9946237,2.016378989,0,0,1.666666667,0.097561638,9999,0.144038891,0,6,17,45506.19922,9.527029451,0,0.192520654,0.369154331,0.041626227,1935,3464.372966,1681.300049,240.010101,135.9286304,1.148600144,1.148600144,1.148600144,1.148600144,0.294704254,0.294704254,0.294704254,0.294704254,0.331746719,0.331746719,0.331746719,0.331746719,0,52.94,0.94,SC,0.0472,0.0208,0.05,0.0277,0.0041,0.01
X321,1,312NPPCBR,312NPPCBR,5/17/16,312NPPCBR_5/17/16,1,Y,0.18538469,CH,Reference,cal,10.7,1.9,1.6,337.8,35.02401,-120.1134,312NPPCBR_2016-05-17,5/17/16,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.10950683,0.059316059,0.023908347,0.287040292,1.541477238,10.16857791,0,3,3,3,3,1.99556541,1.99556541,1.99556541,1.99556541,2.498879091,2.498879091,2.498879091,2.498879091,160.982,341.76,790.6,1159,1171,811,3158.771332,0,0,0.278518734,-0.704256846,75.69565217,1258,7.47311828,692.5588235,3.98926221,0,0,0,0.041441727,9999,0.122826092,0,0,0,51642.5,1.740500022,0,0.001778065,0.01354741,1.137265488,447,456.6247263,2324.399902,322.6388889,71.32201958,0,0,0,0,0,0,0,0,0,0,0,0,0,42.08602151,0.27,Coastal Chaparral,0.0791,0.0208,0.05,0.014,0.0041,0.01
X322,1,526PS1724,526PS1724,6/27/16,526PS1724_6/27/16,1,Y,0.548030609,DM,Intermediate,,22.8,16.5,1.02,138.7,40.8510987,-121.5364234,526PS1724_2016-06-27,6/27/16,Intermediate,16.04562738,16.04562738,16.04562738,16.04562738,14.23560808,14.18604651,14.09836066,13.98017537,0.863494266,0.860219432,0.858626269,0.855085907,16.42585551,16.42585551,16.42585551,16.42585551,14.36904308,14.31948151,14.23179565,14.11361037,0.909518971,0.906244136,0.904650973,0.901110612,1016.84536,0.036528014,0.015821223,0.164206797,1.276066396,6.429353278,0,8.669201521,8.669201521,8.669201521,8.669201521,2.310331681,2.310331681,2.310331681,2.310331681,0.847297111,0.847297111,0.847297111,0.847297111,25.3011,47,111.5,178,271.9,2188,3847.357137,0,0,0.161858823,-0.362878252,163.9706913,3178,9.91472373,873.4278328,3.679089795,0,0,9.197044335,0.028421161,9999,0.270572792,1,6,34,74883.20313,4.472027321,2.358637315,0.845031797,0.945158048,0.019483028,990,4651.368797,1835.199951,269.7315271,130.4249249,0.380228137,0.380228137,0.380228137,0.380228137,0.133434998,0.133434998,0.133434998,0.133434998,0.046024705,0.046024705,0.046024705,0.046024705,0,74.85627595,1.81,DM,0.106,0.0208,0.05,0.0578,0.0041,0.01
X323,1,540SJS336,540SJS336,8/10/16,540SJS336_8/10/16,1,Y,0.787825233,SN,Intermediate,,NA,NA,NA,NA,37.326957,-119.0293373,540SJS336_2016-08-10,8/10/16,Intermediate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244772774,0.244772774,0.244772774,0.244772774,0.011108182,0.011108182,0.011108182,0.011108182,672.4774354,0.048641969,0.01277995,0.215638851,1.425942943,3.615808605,3.769377329,0.054794521,0.054794521,0.054794521,0.054794521,0.377480905,0.377480905,0.377480905,0.377480905,0.01713069,0.01713069,0.01713069,0.01713069,8.8,10,21,57.9,123.04,2227,2657.117128,0,0,0.104308592,-1.569544688,189.8017324,4220,12.66843373,1088.477524,1.684474933,0,0,5.52962963,0.10841381,5.26862748,0.157968699,0,4,11,88885.89844,15.07788451,0.312857597,0.423057445,0.03069471,0.030005696,1993,2675.598916,1401.5,168.4148148,134.2686673,0,0,0,0,0.244772774,0.244772774,0.244772774,0.244772774,0.011108182,0.011108182,0.011108182,0.011108182,1,83.79518072,0,West Sierra,NA,NA,NA,NA,NA,NA
X324,1,635PCNA89,635PCNA89,8/16/16,635PCNA89_8/16/16,1,Y,0.719763485,SN,Reference,cal,2.49,2.5,1.89,102.9,39.38095934,-120.2383368,635PCNA89_2016-08-16,8/16/16,Reference,0,0,0,0,0,0,0,0,0,0,0,0,1.187824796,1.187824796,1.187824796,1.187824796,0.177785679,0.177785679,0.177785679,0.177785679,0.077953482,0.077953482,0.077953482,0.077953482,56.57220693,0.052742542,0.016990991,0.205505479,1.420393743,4.802981342,0,2.449888641,2.449888641,2.449888641,2.449888641,1.644517534,1.644517534,1.644517534,1.644517534,0.672945369,0.672945369,0.672945369,0.672945369,13.977,40.97,98.2,135,171.208,892,3906.304181,0,0,0.160090118,-1.18308617,184.960452,2750,11.24137931,1178.446154,2.484520941,0,0,12.57971014,0.009494942,9999,0.217101647,1,3,7,81716.10156,5.242454922,1.384767278,1.832892557,1.009927203,0.019686226,1858,4601.426222,1420.300049,235.1304348,105.4169324,1.187824796,1.187824796,1.187824796,1.187824796,0.177785679,0.177785679,0.177785679,0.177785679,0.077953482,0.077953482,0.077953482,0.077953482,1,84.32183908,0.14,Central Lahontan,0.0725,0.0208,0.05,0.0227,0.0041,0.01
